Lat,Lon,Date,Unq_Loc.x,cutLat.x,cutLon.x,Year,month,day,DOY,Unique_Date,Date_2,SSH,SSH_sd,SST,SST_sd,SST_Anom,Curl_Val,U_Val,V_Val,Depth_Val,Rugosity_Val,Dist_Shore_Val,CHL_Val,WEGU_Nu,WEGU_Agg,PFSH_Nu,PFSH_Agg,CAAU_Nu,CAAU_Agg,SOSH_Nu,SOSH_Agg,COMU_Nu,COMU_Agg,BFAL_Nu,BFAL_Agg
37.8,-123.4,5/2/2017,"(-123.4,-123.3] (37.8,37.9]","(37.8,37.9]","(-123.4,-123.3]",2017,5,2,122,2017 5 2,20170502,0.013058636,0.019140246,10.28817988,0.650417156,0.270780336,9.41E-07,0.165039463,-0.184144072,-1950.369147,1208.620393,43504.19141,0.469187219,0,0,0,0,7,0,0,0,1,0,0,0
37.8,-123.4,5/14/2017,"(-123.4,-123.3] (37.8,37.9]","(37.8,37.9]","(-123.4,-123.3]",2017,5,14,134,2017 5 14,20170514,0.000122344,0.007504278,11.18139982,0.190027326,0.298710803,9.79E-08,0.042307951,-0.092084726,-1950.369147,1208.620393,43504.19141,0.909205799,0,0,0,0,0,0,0,0,0,0,0,0
37.8,-123.4,5/15/2019,"(-123.4,-123.3] (37.8,37.9]","(37.8,37.9]","(-123.4,-123.3]",2019,5,15,135,2019 5 15,20190515,0.022793259,0.004623549,13.18171217,0.268238117,0.459489578,-4.33E-08,0.037571209,-0.085371874,-1950.369147,1208.620393,43504.19141,1.085081731,0,0,0,0,8,0,1,0,0,0,0,0
37.8,-123.5,5/21/2002,"(-123.5,-123.4] (37.8,37.9]","(37.8,37.9]","(-123.5,-123.4]",2002,5,21,141,2002 5 21,20020521,0.005454336,0.004284817,11.23630675,0.072558606,0.362192467,9.74E-07,-0.047084798,-0.127985898,-1950.369147,1208.620393,43504.19141,2.57196187,2,0,0,0,5,0,269,1,1,0,0,0
37.8,-123.5,5/23/2003,"(-123.5,-123.4] (37.8,37.9]","(37.8,37.9]","(-123.5,-123.4]",2003,5,23,143,2003 5 23,20030523,0.056634193,0.009271869,10.65255441,0.126971586,0.229607997,1.31E-06,0.119532995,-0.166270952,-1950.369147,1208.620393,43504.19141,0.765319466,0,0,0,0,2,0,12,0,3,0,0,0
37.8,-123.5,5/21/2004,"(-123.5,-123.4] (37.8,37.9]","(37.8,37.9]","(-123.5,-123.4]",2004,5,21,142,2004 5 21,20040521,0.026804166,0.006574871,11.01867764,0.604876133,0.160446088,1.23E-07,-0.143647321,0.030803823,-1950.369147,1208.620393,43504.19141,3.147134513,0,0,0,0,0,0,0,0,0,0,0,0
37.8,-123.5,5/12/2007,"(-123.5,-123.4] (37.8,37.9]","(37.8,37.9]","(-123.5,-123.4]",2007,5,12,132,2007 5 12,20070512,0.009327835,0.005393662,12.01024539,0.079741344,0.427649473,4.66E-07,-0.042688561,-0.02903585,-1950.369147,1208.620393,43504.19141,1.381890061,0,0,0,0,1,0,0,0,0,0,0,0
37.8,-123.5,5/25/2013,"(-123.5,-123.4] (37.8,37.9]","(37.8,37.9]","(-123.5,-123.4]",2013,5,25,145,2013 5 25,20130525,0.022642988,0.011227171,9.717328767,0.205768133,0.132385247,6.39E-08,-0.079163214,-0.153501366,-1950.369147,1208.620393,43504.19141,1.211841272,0,0,0,0,2,0,0,0,0,0,0,0
37.8,-123.5,5/20/2015,"(-123.5,-123.4] (37.8,37.9]","(37.8,37.9]","(-123.5,-123.4]",2015,5,20,140,2015 5 20,20150520,0.039804239,0.005399828,11.59159837,0.332849256,0.270216609,5.00E-07,-0.025871518,-0.083769678,-1950.369147,1208.620393,43504.19141,0.602731723,0,0,0,0,0,0,0,0,12,0,0,0
37.8,-123.5,5/24/2016,"(-123.5,-123.4] (37.8,37.9]","(37.8,37.9]","(-123.5,-123.4]",2016,5,24,145,2016 5 24,20160524,0.020177652,0.029244968,11.89016291,0.584262468,0.190913143,1.75E-07,0.234926668,-0.413464392,-1950.369147,1208.620393,43504.19141,1.092452482,0,0,0,0,0,0,0,0,2,0,0,0
37.8,-123.5,5/31/2016,"(-123.5,-123.4] (37.8,37.9]","(37.8,37.9]","(-123.5,-123.4]",2016,5,31,152,2016 5 31,20160531,-0.004463608,0.005991037,12.07757985,0.135769196,0.294972011,6.29E-07,-0.008869536,-0.079564813,-1950.369147,1208.620393,43504.19141,1.092452482,1,0,0,0,0,0,0,0,1,0,0,0
37.8,-123.5,5/15/2019,"(-123.5,-123.4] (37.8,37.9]","(37.8,37.9]","(-123.5,-123.4]",2019,5,15,135,2019 5 15,20190515,0.024992736,0.006419202,13.42825959,0.190492986,0.478398897,-3.17E-08,0.055371741,-0.13012867,-1950.369147,1208.620393,43504.19141,0.831550588,0,0,0,0,0,0,0,0,0,0,0,0
37.8,-123.6,5/13/2005,"(-123.6,-123.5] (37.8,37.9]","(37.8,37.9]","(-123.6,-123.5]",2005,5,13,133,2005 5 13,20050513,0.027507474,0.00469585,12.95795838,0.200070055,0.356143257,-4.66E-07,0.042987037,-0.058223867,-2588.554693,1193.964138,51039.72656,0.536273811,0,0,0,0,1,0,0,0,0,0,0,0
37.8,-123.6,5/31/2008,"(-123.6,-123.5] (37.8,37.9]","(37.8,37.9]","(-123.6,-123.5]",2008,5,31,152,2008 5 31,20080531,0.013155754,0.007631496,11.33349625,0.39436393,0.321908805,2.51E-07,0.025792577,-0.258170949,-2588.554693,1193.964138,51039.72656,0.96330776,1,0,0,0,0,0,0,0,0,0,0,0
37.8,-123.6,5/7/2010,"(-123.6,-123.5] (37.8,37.9]","(37.8,37.9]","(-123.6,-123.5]",2010,5,7,127,2010 5 7,20100507,0.00481894,0.021209517,10.64679065,0.211656064,0.238796116,-1.12E-07,0.130348296,-0.266575079,-2588.554693,1193.964138,51039.72656,0.679408671,0,0,0,0,0,0,0,0,0,0,0,0
37.8,-123.6,5/13/2012,"(-123.6,-123.5] (37.8,37.9]","(37.8,37.9]","(-123.6,-123.5]",2012,5,13,134,2012 5 13,20120513,-0.056678217,0.006527381,10.27263242,0.275168631,0.24481559,1.47E-08,0.173345814,-0.033873348,-2588.554693,1193.964138,51039.72656,0.664762999,1,0,0,0,0,0,0,0,0,0,0,0
37.8,-123.6,5/23/2014,"(-123.6,-123.5] (37.8,37.9]","(37.8,37.9]","(-123.6,-123.5]",2014,5,23,143,2014 5 23,20140523,0.011482612,0.008247597,12.2770586,0.547465954,0.281341191,6.85E-07,0.001578149,-0.108332139,-2588.554693,1193.964138,51039.72656,2.604740954,0,0,0,0,0,0,0,0,3,0,0,0
37.8,-123.6,5/20/2015,"(-123.6,-123.5] (37.8,37.9]","(37.8,37.9]","(-123.6,-123.5]",2015,5,20,140,2015 5 20,20150520,0.036779012,0.002355525,11.35621115,0.332849256,0.249205448,3.92E-07,-0.058247953,-0.124845566,-2588.554693,1193.964138,51039.72656,1.042466974,0,0,0,0,0,0,0,0,0,0,0,0
37.9,-122.9,5/18/2001,"(-122.9,-122.8] (37.9,38]","(37.9,38]","(-122.9,-122.8]",2001,5,18,138,2001 5 18,20010518,-0.035002036,0.005770606,9.265497376,0.148826786,0.184629404,1.79E-06,0.264681777,-0.256151126,-68.6591798,368.2878989,13469.27441,17.81848547,0,0,0,0,0,0,0,0,1,0,0,0
37.9,-122.9,5/21/2014,"(-122.9,-122.8] (37.9,38]","(37.9,38]","(-122.9,-122.8]",2014,5,21,141,2014 5 21,20140521,0.048731428,0.001171671,11.31357146,0.554908948,0.25616843,4.44E-07,0.104554876,-0.050388958,-68.6591798,368.2878989,13469.27441,6.561846733,0,0,0,0,0,0,0,0,1,0,0,0
37.9,-122.9,5/23/2019,"(-122.9,-122.8] (37.9,38]","(37.9,38]","(-122.9,-122.8]",2019,5,23,143,2019 5 23,20190523,-0.032657312,0.006673614,11.53069113,0.248126226,0.278851555,2.20E-06,0.113692329,-0.251516523,-68.6591798,368.2878989,13469.27441,4.131005997,0,0,0,0,0,0,0,0,3,0,0,0
37.9,-122.9,6/6/2019,"(-122.9,-122.8] (37.9,38]","(37.9,38]","(-122.9,-122.8]",2019,6,6,157,2019 6 6,20190606,0.065133019,0.00327696,12.61886469,0.095461816,0.346705396,1.25E-06,0.123291352,-0.21364998,-68.6591798,368.2878989,13469.27441,1.170532251,10,1,0,0,0,0,521,1,245,1,16,1
37.9,-123,5/11/2007,"(-123,-122.9] (37.9,38]","(37.9,38]","(-123,-122.9]",2007,5,11,131,2007 5 11,20070511,-0.009149082,0.00774166,10.49977765,0.100414736,0.304643055,3.21E-07,0.247024243,-0.174501268,-68.6591798,368.2878989,13469.27441,9.286351124,0,0,0,0,0,0,0,0,1,0,0,0
37.9,-123,5/14/2012,"(-123,-122.9] (37.9,38]","(37.9,38]","(-123,-122.9]",2012,5,14,135,2012 5 14,20120514,-0.067655066,0.007641838,10.27387394,0.396974321,0.220057748,-7.62E-08,-0.170800409,-0.138928488,-68.6591798,368.2878989,13469.27441,1.229837926,0,0,0,0,0,0,0,0,49,1,0,0
37.9,-123,5/16/2013,"(-123,-122.9] (37.9,38]","(37.9,38]","(-123,-122.9]",2013,5,16,136,2013 5 16,20130516,-0.061806563,0.008798288,10.35537663,0.108185726,0.140969584,-2.23E-08,0.212056785,-0.289910653,-68.6591798,368.2878989,13469.27441,4.031476172,0,0,0,0,0,0,0,0,11,0,0,0
37.9,-123,5/21/2014,"(-123,-122.9] (37.9,38]","(37.9,38]","(-123,-122.9]",2014,5,21,141,2014 5 21,20140521,0.04762993,0.003876471,12.09833122,0.554908948,0.318569973,5.51E-07,0.071932937,-0.003340225,-68.6591798,368.2878989,13469.27441,12.3754673,3,0,0,0,0,0,0,0,29,0,0,0
37.9,-123,4/30/2016,"(-123,-122.9] (37.9,38]","(37.9,38]","(-123,-122.9]",2016,4,30,121,2016 4 30,20160430,-0.068547016,0.011129443,10.04083235,0.31337614,0.137830955,2.45E-06,0.120718947,-0.255650182,-68.6591798,368.2878989,13469.27441,0.691682342,2,0,0,0,0,0,0,0,1,0,0,0
37.9,-123,5/17/2019,"(-123,-122.9] (37.9,38]","(37.9,38]","(-123,-122.9]",2019,5,17,137,2019 5 17,20190517,0.013690175,0.003819662,12.32513338,0.256403509,0.312122929,1.75E-07,0.05019019,-0.076776862,-68.6591798,368.2878989,13469.27441,0.754470314,0,0,0,0,0,0,1,0,41,0,0,0
37.9,-123,5/23/2019,"(-123,-122.9] (37.9,38]","(37.9,38]","(-123,-122.9]",2019,5,23,143,2019 5 23,20190523,-0.033940321,0.012284233,11.17978766,0.248126226,0.243947762,2.01E-06,0.199878406,-0.364675322,-68.6591798,368.2878989,13469.27441,0.754470314,0,0,0,0,0,0,0,0,323,1,0,0
37.9,-123,6/6/2019,"(-123,-122.9] (37.9,38]","(37.9,38]","(-123,-122.9]",2019,6,6,157,2019 6 6,20190606,0.062729868,0.003149398,12.48386129,0.095461816,0.33612528,1.56E-06,0.112965181,-0.166053934,-68.6591798,368.2878989,13469.27441,1.374938731,2,0,3,0,0,0,292,1,146,1,0,0
37.9,-123,5/22/2021,"(-123,-122.9] (37.9,38]","(37.9,38]","(-123,-122.9]",2021,5,22,142,2021 5 22,20210522,-0.125407472,0.018804423,9.086837769,0.030962834,0.095625183,2.54E-06,0.291801602,-0.376649529,-68.6591798,368.2878989,13469.27441,1.854908798,3,0,0,0,0,0,0,0,3,0,0,0
37.9,-123.1,5/18/2002,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2002,5,18,138,2002 5 18,20020518,-0.036069678,0.007248869,9.512366069,0.203370464,0.18836069,-4.33E-08,0.139972965,-0.156762441,-80.09277349,538.6083211,13237.61914,2.504655998,1,0,0,0,0,0,0,0,34,0,0,0
37.9,-123.1,5/25/2006,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2006,5,25,145,2006 5 25,20060525,0.037718878,0.008957897,12.39488746,0.134457845,0.37712462,-5.47E-07,0.158459118,-0.23540577,-80.09277349,538.6083211,13237.61914,7.009884283,0,0,0,0,0,0,78,0,441,1,0,0
37.9,-123.1,5/11/2007,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2007,5,11,131,2007 5 11,20070511,-0.006920906,0.008661598,10.63355422,0.232529197,0.315356398,3.27E-07,0.147927394,-0.182854616,-80.09277349,538.6083211,13237.61914,1.580581645,2,0,0,0,0,0,0,0,24,0,0,0
37.9,-123.1,6/12/2009,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2009,6,12,163,2009 6 12,20090612,0.038125104,0.002608253,12.70822804,0.292363888,0.270096661,-9.46E-08,0.019036528,-0.113332868,-80.09277349,538.6083211,13237.61914,1.348995991,0,0,0,0,0,0,0,0,0,0,0,0
37.9,-123.1,5/14/2012,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2012,5,14,135,2012 5 14,20120514,-0.071509436,0.008385138,11.58573078,0.414948373,0.332196849,-6.37E-08,-0.009286004,-0.184095661,-80.09277349,538.6083211,13237.61914,1.446897975,0,0,0,0,0,0,0,0,237,1,0,0
37.9,-123.1,5/16/2013,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2013,5,16,136,2013 5 16,20130516,-0.048897941,0.013974191,10.64456934,0.090905403,0.169169478,-2.87E-07,0.155615429,-0.470430225,-80.09277349,538.6083211,13237.61914,3.885150217,0,0,0,0,0,0,0,0,20,0,0,0
37.9,-123.1,5/21/2014,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2014,5,21,141,2014 5 21,20140521,0.041774128,0.007343393,11.42645492,0.289550497,0.265144557,5.47E-07,0.058083122,0.037699089,-80.09277349,538.6083211,13237.61914,14.25490375,5,0,0,0,0,0,0,0,123,1,1,0
37.9,-123.1,4/30/2016,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2016,4,30,121,2016 4 30,20160430,-0.04796315,0.018239943,9.960783249,0.351383338,0.130440206,2.56E-06,0.141063771,-0.56171665,-80.09277349,538.6083211,13237.61914,0.20981699,0,0,0,0,0,0,0,0,0,0,1,0
37.9,-123.1,4/27/2017,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2017,4,27,117,2017 4 27,20170427,-0.025773467,0.028864932,11.74102937,0.212462079,0.332292863,2.89E-07,0.373171152,-0.773792759,-80.09277349,538.6083211,13237.61914,1.726016223,2,0,0,0,0,0,0,0,48,1,0,0
37.9,-123.1,5/24/2018,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2018,5,24,144,2018 5 24,20180524,-0.01899698,0.01337602,11.54126441,0.416271732,0.200425222,9.77E-08,-0.084474168,-0.274753328,-80.09277349,538.6083211,13237.61914,3.264204804,0,0,0,0,0,0,0,0,102,1,0,0
37.9,-123.1,5/17/2019,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2019,5,17,137,2019 5 17,20190517,0.008638358,0.003803111,12.66762089,0.289902273,0.344300512,1.89E-07,0.028084879,-0.077812573,-80.09277349,538.6083211,13237.61914,3.414838345,0,0,0,0,1,0,0,0,28,0,1,0
37.9,-123.1,5/21/2019,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2019,5,21,141,2019 5 21,20190521,0.076452815,0.004353764,13.24167179,0.128739584,0.381386305,1.79E-07,-0.080985087,-0.064812509,-80.09277349,538.6083211,13237.61914,3.414838345,0,0,0,0,0,0,0,0,0,0,0,0
37.9,-123.1,5/16/2021,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2021,5,16,136,2021 5 16,20210516,0.019335926,0.004618238,10.12192631,0.21014151,0.244717381,9.88E-07,-0.027533751,-0.019195439,-80.09277349,538.6083211,13237.61914,1.3011107,1,0,0,0,0,0,0,0,80,1,1,0
37.9,-123.1,5/22/2021,"(-123.1,-123] (37.9,38]","(37.9,38]","(-123.1,-123]",2021,5,22,142,2021 5 22,20210522,-0.111145794,0.025049725,9.114713669,0.088109402,0.098125142,2.16E-06,0.303630382,-0.461603105,-80.09277349,538.6083211,13237.61914,2.564554842,0,0,0,0,0,0,0,0,19,0,0,0
37.9,-123.2,5/18/2002,"(-123.2,-123.1] (37.9,38]","(37.9,38]","(-123.2,-123.1]",2002,5,18,138,2002 5 18,20020518,-0.032376335,0.007692943,9.789065167,0.203370464,0.216102263,-1.06E-07,0.155436109,-0.001598622,-98.26074228,937.334819,22704.79688,5.943067512,0,0,0,0,4,0,0,0,6,0,6,1
37.9,-123.2,5/9/2007,"(-123.2,-123.1] (37.9,38]","(37.9,38]","(-123.2,-123.1]",2007,5,9,129,2007 5 9,20070509,-0.000729628,0.005597894,10.62169248,0.335901063,0.317619537,6.93E-07,0.027986229,-0.080241422,-98.26074228,937.334819,22704.79688,2.855565765,2,0,0,0,2,0,5,0,19,0,15,1
37.9,-123.2,5/12/2007,"(-123.2,-123.1] (37.9,38]","(37.9,38]","(-123.2,-123.1]",2007,5,12,132,2007 5 12,20070512,-0.004886082,0.012220007,10.07243159,0.126173619,0.272668474,4.01E-07,0.132492978,-0.166740759,-98.26074228,937.334819,22704.79688,2.855565765,0,0,0,0,0,0,0,0,0,0,3,0
37.9,-123.2,6/12/2009,"(-123.2,-123.1] (37.9,38]","(37.9,38]","(-123.2,-123.1]",2009,6,12,163,2009 6 12,20090612,0.037784566,0.00400572,13.26329515,0.292363888,0.328020213,-1.90E-07,-0.071717449,-0.060290355,-98.26074228,937.334819,22704.79688,1.518078904,0,0,0,0,0,0,0,0,7,0,0,0
37.9,-123.2,5/19/2013,"(-123.2,-123.1] (37.9,38]","(37.9,38]","(-123.2,-123.1]",2013,5,19,139,2013 5 19,20130519,-0.04398712,0.015266354,10.07590242,0.266712475,0.174713062,6.71E-07,0.178688675,-0.220611051,-98.26074228,937.334819,22704.79688,1.086740372,1,0,0,0,0,0,8,0,139,1,0,0
37.9,-123.2,5/21/2014,"(-123.2,-123.1] (37.9,38]","(37.9,38]","(-123.2,-123.1]",2014,5,21,141,2014 5 21,20140521,0.028670009,0.007734734,11.93818466,0.289550497,0.305835639,5.73E-07,0.079950719,0.060152804,-98.26074228,937.334819,22704.79688,23.24496696,0,0,0,0,0,0,0,0,1,0,0,0
37.9,-123.2,4/30/2016,"(-123.2,-123.1] (37.9,38]","(37.9,38]","(-123.2,-123.1]",2016,4,30,121,2016 4 30,20160430,-0.027255756,0.023145568,10.63162577,0.351383338,0.19237755,2.44E-06,0.151679984,-0.571616159,-98.26074228,937.334819,22704.79688,0.259370893,0,0,0,0,0,0,0,0,1,0,7,1
37.9,-123.2,4/27/2017,"(-123.2,-123.1] (37.9,38]","(37.9,38]","(-123.2,-123.1]",2017,4,27,117,2017 4 27,20170427,0.01028664,0.025484995,12.1541237,0.212462079,0.364376668,2.70E-07,0.156143091,-0.395108681,-98.26074228,937.334819,22704.79688,0.543381595,0,0,0,0,0,0,0,0,0,0,0,0
37.9,-123.2,6/4/2017,"(-123.2,-123.1] (37.9,38]","(37.9,38]","(-123.2,-123.1]",2017,6,4,155,2017 6 4,20170604,-0.015853074,0.014252962,10.9546324,0.473706893,0.152651576,1.59E-06,0.116919091,-0.253434685,-98.26074228,937.334819,22704.79688,1.318227347,0,0,0,0,2,0,0,0,10,0,2,0
37.9,-123.2,5/17/2019,"(-123.2,-123.1] (37.9,38]","(37.9,38]","(-123.2,-123.1]",2019,5,17,137,2019 5 17,20190517,0.002509405,0.003255867,12.74177821,0.289902273,0.351267783,1.76E-07,0.028101175,-0.045241943,-98.26074228,937.334819,22704.79688,4.671688661,3,0,1,0,0,0,55,0,3,0,2,0
37.9,-123.2,5/16/2021,"(-123.2,-123.1] (37.9,38]","(37.9,38]","(-123.2,-123.1]",2021,5,16,136,2021 5 16,20210516,0.020985454,0.006946848,9.949731827,0.143940446,0.229401266,1.16E-06,0.045203276,-0.21518749,-98.26074228,937.334819,22704.79688,1.668469079,0,0,0,0,0,0,0,0,1,0,6,1
37.9,-123.3,5/17/2001,"(-123.3,-123.2] (37.9,38]","(37.9,38]","(-123.3,-123.2]",2001,5,17,137,2001 5 17,20010517,-0.000913533,0.005093597,11.10042124,0.299777842,0.353752706,9.16E-07,0.012239533,-0.269898158,-98.26074228,937.334819,22704.79688,4.931768738,0,0,1,0,9,0,19,0,66,1,0,0
37.9,-123.3,5/12/2007,"(-123.3,-123.2] (37.9,38]","(37.9,38]","(-123.3,-123.2]",2007,5,12,132,2007 5 12,20070512,0.002733924,0.010084548,10.21141302,0.469618301,0.283783825,4.38E-07,0.100124097,-0.194142672,-98.26074228,937.334819,22704.79688,1.567664385,0,0,0,0,0,0,0,0,0,0,2,0
37.9,-123.3,6/12/2009,"(-123.3,-123.2] (37.9,38]","(37.9,38]","(-123.3,-123.2]",2009,6,12,163,2009 6 12,20090612,0.031318904,0.006135698,13.36703019,0.103267862,0.338845393,-2.16E-07,-0.097485251,0.000599162,-98.26074228,937.334819,22704.79688,0.962985654,0,0,0,0,0,0,4,0,0,0,0,0
37.9,-123.3,5/26/2013,"(-123.3,-123.2] (37.9,38]","(37.9,38]","(-123.3,-123.2]",2013,5,26,146,2013 5 26,20130526,-0.006824927,0.017623091,9.40935574,0.124349751,0.147300245,-3.21E-08,0.046837208,-0.397611944,-98.26074228,937.334819,22704.79688,1.047498107,0,0,0,0,2,0,18,0,12,0,2,0
37.9,-123.3,5/21/2014,"(-123.3,-123.2] (37.9,38]","(37.9,38]","(-123.3,-123.2]",2014,5,21,141,2014 5 21,20140521,0.021982963,0.006164884,11.67209026,0.28475623,0.284676679,6.48E-07,0.087273187,0.010099627,-98.26074228,937.334819,22704.79688,8.985449286,0,0,0,0,0,0,4,0,1,0,1,0
37.9,-123.3,6/4/2017,"(-123.3,-123.2] (37.9,38]","(37.9,38]","(-123.3,-123.2]",2017,6,4,155,2017 6 4,20170604,-0.012325388,0.012144962,10.97285004,0.31257868,0.154244655,1.32E-06,0.097814999,-0.227271637,-98.26074228,937.334819,22704.79688,1.321036125,0,0,0,0,2,0,0,0,40,0,0,0
37.9,-123.3,5/16/2021,"(-123.3,-123.2] (37.9,38]","(37.9,38]","(-123.3,-123.2]",2021,5,16,136,2021 5 16,20210516,0.020985454,0.006946848,9.949731827,0.143940446,0.229401266,1.16E-06,0.045203276,-0.21518749,-98.26074228,937.334819,22704.79688,1.117926906,0,0,0,0,1,0,0,0,4,0,0,0
37.9,-123.4,5/17/2001,"(-123.4,-123.3] (37.9,38]","(37.9,38]","(-123.4,-123.3]",2001,5,17,137,2001 5 17,20010517,0.000448733,0.003232582,11.39914935,0.299777842,0.381104608,7.88E-07,0.011623198,-0.201366691,-1023.040048,1235.365847,38398.67578,2.535826123,0,0,0,0,4,0,0,0,0,0,1,0
37.9,-123.4,5/24/2001,"(-123.4,-123.3] (37.9,38]","(37.9,38]","(-123.4,-123.3]",2001,5,24,144,2001 5 24,20010524,0.007275724,0.006186115,12.36444208,0.073008442,0.391410698,-6.55E-07,-0.063887602,-0.141300039,-1023.040048,1235.365847,38398.67578,2.535826123,0,0,0,0,0,0,0,0,0,0,1,0
37.9,-123.4,5/28/2001,"(-123.4,-123.3] (37.9,38]","(37.9,38]","(-123.4,-123.3]",2001,5,28,148,2001 5 28,20010528,0.013906937,0.00501543,11.23943582,0.065698456,0.298738126,-7.70E-07,-0.025851417,-0.090984402,-1023.040048,1235.365847,38398.67578,1.975829551,0,0,0,0,24,0,1,0,2,0,0,0
37.9,-123.4,5/21/2002,"(-123.4,-123.3] (37.9,38]","(37.9,38]","(-123.4,-123.3]",2002,5,21,141,2002 5 21,20020521,0.001529123,0.007409974,11.62908617,0.427877996,0.403290758,9.49E-07,-0.01506296,-0.267446569,-1023.040048,1235.365847,38398.67578,4.551847454,0,0,0,0,0,0,0,0,1,0,0,0
37.9,-123.4,5/23/2006,"(-123.4,-123.3] (37.9,38]","(37.9,38]","(-123.4,-123.3]",2006,5,23,143,2006 5 23,20060523,0.093520406,0.011041733,12.14146874,0.047201743,0.354796727,-6.47E-07,-0.052619019,-0.056084594,-1023.040048,1235.365847,38398.67578,1.908888986,0,0,0,0,3,0,0,0,0,0,1,0
37.9,-123.4,5/12/2007,"(-123.4,-123.3] (37.9,38]","(37.9,38]","(-123.4,-123.3]",2007,5,12,132,2007 5 12,20070512,0.008414232,0.006922208,10.95990488,0.469618301,0.343646137,4.62E-07,0.087503877,-0.154173204,-1023.040048,1235.365847,38398.67578,0.733878305,0,0,0,0,136,1,17,0,0,0,0,0
37.9,-123.4,5/11/2010,"(-123.4,-123.3] (37.9,38]","(37.9,38]","(-123.4,-123.3]",2010,5,11,131,2010 5 11,20100511,-0.042167289,0.007777716,10.34232046,0.181475913,0.219899905,2.61E-06,-0.019286134,-0.173076345,-1023.040048,1235.365847,38398.67578,0.905685196,0,0,0,0,11,0,0,0,0,0,0,0
37.9,-123.4,5/3/2016,"(-123.4,-123.3] (37.9,38]","(37.9,38]","(-123.4,-123.3]",2016,5,3,124,2016 5 3,20160503,0.067733829,0.012296467,12.19143992,0.219794469,0.301166169,-3.47E-08,0.328423216,0.105304141,-1023.040048,1235.365847,38398.67578,0.643286636,0,0,0,0,240,1,4,0,4,0,0,0
37.9,-123.4,5/1/2017,"(-123.4,-123.3] (37.9,38]","(37.9,38]","(-123.4,-123.3]",2017,5,1,121,2017 5 1,20170501,0.030145592,0.020175975,11.08637481,0.132727986,0.251424769,1.29E-06,0.089694008,-0.301237319,-1023.040048,1235.365847,38398.67578,0.359527713,0,0,0,0,0,0,1,0,1,0,1,0
37.9,-123.4,5/2/2017,"(-123.4,-123.3] (37.9,38]","(37.9,38]","(-123.4,-123.3]",2017,5,2,122,2017 5 2,20170502,0.001080102,0.015064291,9.877259964,0.245081044,0.23932425,1.06E-06,-0.025286134,-0.312289735,-1023.040048,1235.365847,38398.67578,0.359527713,0,0,0,0,19,0,0,0,16,0,3,0
37.9,-123.4,5/16/2021,"(-123.4,-123.3] (37.9,38]","(37.9,38]","(-123.4,-123.3]",2021,5,16,136,2021 5 16,20210516,0.037708603,0.012750538,9.988221169,0.194188992,0.232824763,1.29E-06,0.103834175,-0.247616783,-1023.040048,1235.365847,38398.67578,0.816941836,0,0,0,0,7,0,3,0,0,0,0,0
37.9,-123.5,5/17/2001,"(-123.5,-123.4] (37.9,38]","(37.9,38]","(-123.5,-123.4]",2001,5,17,137,2001 5 17,20010517,-0.001993997,0.003194055,11.52419934,0.370693843,0.392554335,6.63E-07,-0.00489085,-0.149175879,-1023.040048,1235.365847,38398.67578,1.406922092,0,0,0,0,17,0,0,0,0,0,0,0
37.9,-123.5,5/24/2001,"(-123.5,-123.4] (37.9,38]","(37.9,38]","(-123.5,-123.4]",2001,5,24,144,2001 5 24,20010524,0.004253527,0.008474637,12.49465318,0.107279231,0.403898875,-8.33E-07,-0.114609591,-0.04224519,-1023.040048,1235.365847,38398.67578,1.406922092,4,0,14,1,32,1,225,1,0,0,0,0
37.9,-123.5,5/28/2001,"(-123.5,-123.4] (37.9,38]","(37.9,38]","(-123.5,-123.4]",2001,5,28,148,2001 5 28,20010528,0.00867152,0.003243009,11.5666875,0.292847659,0.330718173,-8.93E-07,-0.024795707,-0.128193887,-1023.040048,1235.365847,38398.67578,2.837923987,0,0,1,0,16,0,70,0,0,0,0,0
37.9,-123.5,5/21/2002,"(-123.5,-123.4] (37.9,38]","(37.9,38]","(-123.5,-123.4]",2002,5,21,141,2002 5 21,20020521,0.009600288,0.005990238,11.30658297,0.158850254,0.369545786,1.01E-06,-0.135246211,-0.12365344,-1023.040048,1235.365847,38398.67578,3.092050137,0,0,0,0,9,0,0,0,0,0,0,0
